"Site","Zostera.AG.mass.site","Zostera.BG.mass.site","Zostera.shoots.core.site","Zostera.sheath.width.site","Zostera.sheath.length.site","Zostera.longest.leaf.length.site","epibiota.filter.site","epibiota.zostera.marina.site","periphyton.mass.per.g.zostera.site","mesograzer.abund.per.g.plant.site","crustacean.abund.per.g.plant.site","gastropod.abund.per.g.plant.site","mesograzer.mass.per.g.plant.site","crustacean.mass.per.g.plant.site","gastropod.mass.per.g.plant.site","mesograzer.mass.per.area.site","crustacean.mass.per.area.site","gastropod.mass.per.area.site","periphyton.mass.per.area.site","log10.grazer.richness.site","crust.pct.mass.site","gast.pct.mass.site","Leaf.PercN.site","leaf.CN.ratio.site","log10.Zostera.AG.mass.site","log10.Zostera.BG.mass.site","log10.Zostera.shoots.core.site","log10.Zostera.sheath.width.site","log10.Zostera.sheath.length.site","log10.Zostera.longest.leaf.length.cm.site","log10.periphyton.mass.per.g.zostera.site","log10.mesograzer.abund.per.g.plant.site","log10.crustacean.abund.per.g.plant.site","log10.gastropod.abund.per.g.plant.site","log10.mesograzer.mass.per.g.plant.site","log10.crustacean.mass.per.g.plant.site","log10.gastropod.mass.per.g.plant.site","log10.mesograzer.abund.per.area.site","log10.mesograzer.mass.per.area.site","log10.crustacean.mass.per.area.site","log10.gastropod.mass.per.area.site","log10.periphyton.mass.per.area.site","log10.Leaf.PercN.site","grazer.richness.site","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","log10.mean.fetch","day.length","log10.day.length","sst.min","sst.mean","sst.max","sst.range","salinity","parmean","cloudmean","precipitation","nitrate","sqrt.nitrate","ph","phosphate","log10.phosphate","chlomean","log10.chlomean","pop.density.2015","FC1","FC2","Site.1","PC1.env.global","PC2.env.global","PC3.env.global","PC1.zos.site","PC2.zos.site","zLatitude","zPC1.zos.site","zPC2.zos.site","zPC1.env.global","zPC2.env.global","zPC3.env.global","zFC1","zFC2","zcanopy","zshoots","zagbiomass","zbgbiomass","zperiphyton","zperiphyton.perg","zmesograzer.mass","zmesograzer.mass.perg","zmesograzer.abund","zmesograzer.abund.perg","rLatitude","rPC1.zos.site","rPC2.zos.site","rPC1.env.global","rPC2.env.global","rPC3.env.global","rFC1","rFC2","rcanopy","rshoots","ragbiomass","rbgbiomass","rperiphyton","rperiphyton.perg","rmesograzer.mass","rmesograzer.mass.perg","rmesograzer.abund","rmesograzer.abund.perg"
"SF.A",148.263157894737,113.894736842105,48.35,0.9583333333,23.2974999995,117.463333335,0.77178,2.402725,0.334133371989537,4.88829158511952,3.75869737022281,1.12959421489671,55.0093725851648,15.0989243549919,39.9104482301728,7971.06234496202,2298.2844668496,5672.77787811241,53.3895036684057,NA,0.389440380983583,0.610559619016417,2.8557327153,12.0938820676367,2.1483705711019,1.9925792192328,1.6150570135966,-0.0194406166497747,1.35848795940661,2.06493404677615,-0.732499494329564,0.588518711188249,0.230384950470524,-0.251472857820728,1.53801044383211,0.630347111543336,0.971972582287158,2.74567847284636,3.67037677370081,2.71914746652731,3.06281950608159,1.42586276628818,0.454927218833187,NA,"Pacific","East Pacific",37.946557,-122.418499,17.7,30,0.343900712249606,14.6,1.16435285578444,11.1000001430511,14.4612500667572,17.8474998474121,6.74750006198883,33.2259998321533,38.6667499542236,0.449500001966953,64.6029411764706,3.30099999904633,1.8168654322889,8.20849990844727,0.748175010085106,-0.12599680183601,6.85600006580353,0.836070813083477,250,-988,-704,"SF.A",1.11450781382574,2.53172546144134,0.381382406722357,-2.79108572517519,0.840702684098257,-0.667113759570354,-1.55104298922299,0.747538536914169,0.661470687589122,1.77795693797189,0.330135665274429,-1.47978586055925,-1.22172429491982,1.40652117595178,-2.16866497441924,0.349130233611367,-0.346952727584281,0.664213204142511,0.56222723996061,1.04703823655675,1.00134353832138,-0.0626781366733,-0.207841669519132,0.204273675671106,0.121775127509978,0.579618620677877,0.618650937738705,0.986683100080399,0.588464792820015,0.038961038961039,0.0526885600866113,0.764331732807173,0.0553395530183475,0.705970984483821,0.539051437434781,0.635733241420764,0.687489779453521,0.782613987040014,0.803108495842831,0.654311874147112,0.621675370535872
"SF.B",206.6,82.525,34.55,0.9166666667,27.573333333,126.8500000035,0.245735,2.688585,0.0933223478246524,14.7419605487767,14.7205774927104,0.021383056066373,308.240597722126,307.259953664477,0.98064405764872,62222.4490601204,62118.9911120385,103.45794808194,19.0075983676431,NA,0.99501240786003,0.00498759213997033,2.9029318692,12.0239846920343,2.28692159041157,1.89908991407369,1.51944492024376,-0.0392254407870624,1.43277463057503,2.09790436663647,-1.06466337966049,1.09799804442118,1.09693978703089,-1.91794310156389,2.40539536332399,2.40311359774475,-1.8353618613234,3.38233036538127,4.68989416811068,4.68761239615237,0.16580018474898,1.2174122499794,0.461997294992818,NA,"Pacific","East Pacific",37.978118,-122.405941,17.5,27,0.786307675829339,14.6,1.16435285578444,10.8480002880096,14.6177501678467,18.3869996070862,7.53900003433228,33.2397499084473,38.2550001144409,0.447750002145767,61.7261904761905,3.30174994468689,1.81707180504428,8.20825004577637,0.749625012278557,-0.125155931040595,8.53775000572205,0.931343434056011,250,-1000,-686,"SF.B",0.855171287348647,2.5286402162802,0.727111020527547,-3.12001852757808,0.833421825854322,-0.664007413223028,-1.73383526697019,0.741064521519549,0.507552062382787,1.77579026029569,0.629408374007619,-1.49708149738278,-1.19114125969529,1.52749131991025,-2.40941624192977,0.762258002585254,-0.580610059710747,0.363063945487554,-0.0102777220327652,2.26502449009987,2.11263247588672,0.676192347788499,0.39911883289117,0.205130216464207,0.078304881352743,0.578362283978972,0.575169407344883,0.986170430545376,0.652634938886189,0.0327272727272727,0.0591844099603031,0.788401623758982,0,0.799753891974643,0.496979243906318,0.567518899314262,0.546035696425401,1,1,0.806029891061153,0.744035217462596
"SW.A",177.775,136.8,1373.656654685,0.443,6.263,32.727,NA,1.30647,NA,5.74744024481404,0.325818641333315,5.42162160348073,10.1764401891353,0.0657833279505142,10.1106568611847,1620.31301315551,10.4083053981278,1609.90470775738,NA,NA,0.0186104163505876,0.981389583649412,1.17291266915,34.2140693991254,2.22273682036755,2.12065949159104,3.07883805326214,-0.357247651406908,0.783849704425906,1.48134791338611,NA,0.547225442602961,-1.12450953986506,0.508868728445018,0.67688706389987,-1.46818785999042,0.668726449811016,2.74154872393968,2.87120812378583,0.629949472664397,2.8630082856242,NA,0.0559093205851954,NA,"Atlantic","East Atlantic",58.3131,11.5488,21,25,-0.0828885275063033,15.7,1.19589965240923,0.632142841815948,9.42657143729074,20.4094287327358,19.7772862570626,28.1632856641497,32.7120001656669,0.715000007833753,61.0297619047619,1.59242856502533,1.26191464252751,8.31185722351074,0.216871429766927,-0.663797657353399,6.76200001580375,0.830075167444758,50,674,72,"SW.A",-1.00217900070544,-1.7902398400237,0.531383148133997,1.15410091618029,-0.774445626050004,1.33743414625351,0.641349034446052,-0.688623887097446,-0.594802498879259,-1.25723321611331,0.459980654672799,0.915659839498679,0.0967443347602909,-0.734692463086294,1.51713593527189,0.570873550976706,-0.0268423717919829,NA,NA,0.0922958896422208,-0.101923148120639,-0.0674709435606472,-0.257035780863451,0.757005683336915,0.643152847163189,0.30091932064637,0.263757690302653,0.268510045506699,0.616306195301799,0.902337662337662,0.332731865752436,0.338286287958653,0.902564894617026,0.756308276191017,0.596690308497767,NA,NA,0.612211709020823,0.607638325991265,0.653327729873261,0.611758112477261
"SW.B",78.9,156.5,570.405070255,0.39475,3.7535,22.67725,0.122276923076923,0.5970775,0.2099999639645,27.8006505605454,8.74962401524718,15.1592557512022,9.28301667685385,1.49536996677472,7.78764671007915,692.661367619141,102.13460100598,590.526766613161,17.9384651554182,NA,0.183158317562499,0.816841682437502,1.1213469714,34.0333188146442,1.86927534781215,2.17041086689969,2.73618954010326,-0.40655939076902,0.56742646254312,1.34618602876734,-0.688316500585733,1.3758134509259,0.823226261201663,1.11004685734927,0.916633497640566,0.0888257766774149,0.82140843539109,3.22645039000112,2.76743965468672,1.94111115064127,2.67229431292849,1.20390930680866,0.0469955201889435,NA,"Atlantic","East Atlantic",58.2488,11.4536,21,24,-0.198082027658608,15.7,1.19589965240923,1.34700000286102,10.0375000635783,20.3819999694824,19.0350001653035,28.0893332163493,32.7971668243408,0.716333339611689,59.8095238095238,1.60733332236608,1.26780650036434,8.31183338165283,0.218333333730698,-0.660879953937467,7.32616678873698,0.864876801661801,50,632,28,"SW.B",-0.957791445876667,-1.77187768699523,0.598692268055647,1.86818319400973,0.0876956164319992,1.33110551059136,1.03817393336105,0.0779774515311303,-0.568458074866472,-1.24433801168838,0.518245379769432,0.855125110616348,0.0219858042114184,-1.23060978233894,0.654346920192239,-0.48306852972836,0.0975009806851583,0.343556191812794,0.638379357247125,-0.0316731270777722,0.205238705457417,0.495284831015965,0.730090018001689,0.755260631754381,0.737522676401881,0.449684706028206,0.271199907720358,0.271561250828625,0.628799335540957,0.88051948051948,0.316853121616745,0.239611727402427,0.704242539194496,0.517056015562429,0.619079495011995,0.563100131727574,0.706305385669243,0.590085736583175,0.662059419665772,0.768882745158356,0.810757159642457
"UK.A",52.2941176470588,331.411764705882,737.136960092105,0.3631,4.2592,23.0931,0.040455,0.321375,0.124868854131869,54.6816841389258,0.848000822893434,53.7668410770847,26.4278483949773,2.30616304539025,23.657125104677,951.503924733877,81.9451974817138,854.112099108906,6.59105353426489,NA,0.0332505889085452,0.962714969647482,1.9430055559,19.8841314101353,1.66630069875741,2.49373393081429,2.79346438790029,-0.442294914475513,0.622041368648637,1.3557524100122,-0.988205113291874,1.64412216089531,-0.907377710941568,1.63709825887721,1.25698401439896,-1.06905172305322,1.23778542914041,3.31041907903277,2.88336638900258,0.860737655406235,2.86078861314865,0.663735654176686,0.28673308567717,NA,"Atlantic","East Atlantic",52.942282,-4.565173,17.5,34.4,0.497102501600632,18.5,1.26717172840301,7.63819999694824,11.682799911499,16.3833999633789,8.74520015716553,34.281999206543,30.4476001739502,0.735199975967407,79.0238095238095,8.95220031738281,2.99202278022458,8.20780029296875,0.628439998626709,-0.201736180999926,3.31239995956421,0.520142770668543,25,637,130,"UK.A",-0.616817281769212,0.16244922418094,-1.7785491592307,2.0869196466057,-0.178635491303614,0.808819055589318,1.15972865245346,-0.158839642522707,-0.366086757245947,0.114083351295216,-1.53956370182895,0.862331625959483,0.195289670483805,-1.19551013752945,0.798564996798103,-1.08829297585694,0.905580625738325,-0.436834751398342,0.12150282008678,0.106820997288379,0.641293974195341,0.592735237858258,1.04973554389712,0.61124589406155,0.766429879844184,0.40372837320344,0.328369172233724,0.592984809197453,0.18756328063495,0.883116883116883,0.353662937567665,0.246595637608418,0.737392785833115,0.379665812082672,0.764581812031893,0.386331126833514,0.578595930805841,0.61480414816357,0.739317075038069,0.78889299429471,0.875195912187408
"UK.B",28.7894736842105,243.947368421053,238.7318563735,0.3859,3.5972,21.6819,0.052815,0.476455,0.119661952806033,101.539763299594,0.958897640380002,100.580865659214,43.8697960356829,0.2689846067924,43.6008114288905,787.744220431947,8.17434312179691,779.56987731015,3.22563493240934,NA,0.0338317170072518,0.966168282992748,1.3761096627,27.3451135126113,1.41213741319682,2.25708937932715,2.33153654939435,-0.416739817751678,0.549364704949294,1.33079813482622,-0.991052447695395,1.36169527509323,-0.719561481035757,1.33762254685599,1.00754223427875,-1.05662649072059,0.992127753372331,2.78776023061447,2.44551152729854,0.646993406355232,2.42940387491033,0.420408698112763,0.129473668856232,NA,"Atlantic","East Atlantic",52.89856,-4.321868,15.3,32.7,0.842375181678784,18.5,1.26717172840301,6.50450003147125,12.1072499752045,18.0490002632141,11.5445001125336,34.2657489776611,29.6377501487732,0.747749999165535,83.0952380952381,8.99100017547607,2.99849965407303,8.21100044250488,0.639925017952919,-0.193870910698996,6.24825012683868,0.795758406677743,25,628,59,"UK.B",-0.879404012856513,-0.445461333183275,-1.16079619776742,1.97993512326482,1.03273800272373,0.804515780186202,1.10027594794263,0.918293078128831,-0.521934408926257,-0.312834499630348,-1.00481883338933,0.849359898341841,0.074656587098124,-1.2870689174993,-0.364569380025007,-1.84615034595707,0.314136134107492,-0.788370136040277,0.116595263466512,-0.416270816080084,0.321710494491104,-0.0138398796701949,0.713270542632321,0.610059313263858,0.752291297341408,0.61275496397587,0.28434269789211,0.491969425815762,0.302223439461859,0.878441558441558,0.328040418621436,0.228377837931237,0.470032463375627,0.207626861982876,0.658086685656967,0.30670365208027,0.577383375513374,0.521442795858165,0.682695192199386,0.664340212885594,0.807366447358196
"VA.A",329.4,691.277777777778,1858.925388275,0.3075,8.3075,40.06375,0.140105,0.60944,0.243931691760494,39.9796958751457,39.931176019816,0.0485198553297405,33.2801412509224,32.8086659638831,0.471475287039311,10927.5936602628,10802.6249282654,124.968731997402,82.8556073304458,NA,0.982260000292761,0.0177399997072391,2.16131234165,17.1712340287363,2.50625158878117,2.82020803347772,3.24718011393314,-0.514379460198225,0.916032664964248,1.60072052148655,-0.63772904809162,1.54327414780306,1.54266459098177,-1.77264056070898,1.4735814810739,1.46506498291235,-1.64795297884851,4.04802652152685,3.97831733970683,3.96979865823781,0.411229493988512,1.86574537544674,0.331733430916985,NA,"Atlantic","West Atlantic",37.2204206,-76.4013352,27.44,18.27,0.84826611273345,14.633,1.16533337259698,4.92480001449585,16.0378002166748,27.7507999420166,22.8259998321533,16.6496000289917,34.1149993896484,0.505800008773804,93.0059523809524,1.08340001106262,1.04086503018529,8.30500011444092,0.35067999958992,-0.455089002625558,16.0224002838135,1.20472757741171,250,636,54,"VA.A",-0.28151804848315,-0.106671875316518,2.49226440876586,1.15626054116371,-2.51836580158687,-0.738582697620493,0.642549166408918,-2.23928806502169,-0.167083563514624,-0.0749125462827638,2.15737630820155,0.860890322890856,0.0661612995357522,-0.296706976509657,1.94102127300124,1.41625039720605,1.72153564547981,1.29971329303208,0.725569954559143,1.41492541372524,0.918797494502724,1.44877034082206,0.929591787907781,0.184566903136797,0.643438253267264,0,0.384586952278839,0.548265449231558,0.980262292334809,0.882597402597403,0.326236015878744,0.425433930801788,1,0.948214762558968,0.911502164107574,0.779682526455845,0.727848370988535,0.848274437994301,0.788483483228843,0.964669332586365,0.850975602078795
"VA.B",401.9,467.2,1327.349121485,0.355625,11.25,51.8275,0.126395,0.850745,0.150565554894979,18.4528915450749,15.3150972891633,3.13779425591154,46.46678095127,42.34452594748,4.12225500378999,19605.1195313825,17867.1525001135,1737.96703126893,62.138048012795,NA,0.892546606747252,0.107453393252748,2.31337293395,16.0832767468527,2.57735013070353,2.65054680229088,3.11596216111578,-0.451248720523007,1.04875833481688,1.71158821250251,-0.84342650121775,1.24844428762881,1.16214138712025,0.438613907658214,1.60948275004803,1.55848655340753,0.539541413543649,3.82438797300962,4.18551117764241,4.13449358314191,3.11451877598603,1.73041840278623,0.360522295481075,NA,"Atlantic","West Atlantic",37.2543093,-76.4374474,26.4,18.04,0.292256071356476,14.683,1.16681479879091,4.97049999237061,16.0205001831055,27.8412499427795,22.8707499504089,16.2012498378754,34.2049989700317,0.506500005722046,92.8333333333333,1.09200000762939,1.04498804185952,8.30600023269653,0.354249998927116,-0.450690142395809,16.6880004405975,1.22240430254872,250,644,39,"VA.B",-0.35211278368313,0.0637040473979787,2.54472512654959,0.403862305552285,-2.31750700977188,-0.735247250725254,0.224431586600225,-2.06068784142329,-0.208982191279834,0.0447374941608576,2.20278782604043,0.872420747439871,0.0406754368486365,0.110073442951343,1.6106144452338,1.62825015114527,1.2975022164481,1.10420589773083,0.371037695681015,1.66245355577371,1.09291347625224,1.18922517237949,0.578350690606771,0.185486615882754,0.544004763291895,0.0346588634197148,0.372750720931332,0.576576504112125,0.98999944392856,0.886753246753247,0.320822807650668,0.506372582417507,0.924052046114106,0.996340196879546,0.835150969277085,0.735397481867006,0.640250814787662,0.892453225512451,0.81933230785547,0.91137490672442,0.780167358824981
"WA.A",169.65,54.1666666666667,103.450471086,1.041,28.039,121.11,5.097575,6.753,0.762548890625765,1.47589715378436,1.47589715378436,0,0.739804034951902,0.739804034951902,0,117.4432798669,117.4432798669,0,131.013793941385,NA,1,0,2.10100379261111,16.0043099607577,2.15760755310586,1.60543472818729,1.9552083239053,0.0166660464420747,1.43890580543722,2.0806504355324,-0.128700471794677,-0.00987129499005663,-0.00987129499005663,-2,-0.407770291837673,-0.407770291837673,-2,2.1586825375705,1.75601601441489,1.75601601441489,0,2.02507412238483,0.319409987226875,NA,"Pacific","East Pacific",46.474,-124.028,17,23,0.389609016051986,15.68,1.19534605834842,8.06979990005493,12.1725999832153,16.5492002487183,8.4793999671936,15.0825998306274,30.6956001281738,0.717000007629395,179.178571428571,3.84060001373291,1.95974488485948,8.17539978027344,0.730420005321503,-0.136427340509688,12.3480000495911,1.09159662255424,50,-739,-447,"WA.A",-1.44317710714974,0.792589837652297,-0.240914010986751,-2.83306502718753,1.03274558436869,0.172187638201587,-1.57437143861149,0.918299819598662,-0.856538950680236,0.556612722146283,-0.208542150579438,-1.12090139647115,-0.78506651421391,1.464185578918,-1.31216391654593,0.376672822517337,-1.31454093215161,1.52989614348735,1.60291212990156,-1.23999002006488,-1.49158037341125,-0.743920077771584,-0.920724558178391,0.435701792344896,0.11622733605028,0.612756272214334,0.189817960988549,0.697694120268105,0.472961330201352,0.168311688311688,0.145434861060989,0.775805439010868,0.252216546408951,0.712223345766245,0.364828108648411,0.831822026244541,0.94462139682022,0.374425509717269,0.361427199342432,0.514427173762321,0.477962162202488
"WA.B",102,266.45,1047.237076685,0.4575,5.85325,27.2295,0.09953,0.27469,0.435551072138026,34.6328791801614,31.5047407745422,3.12813840561916,18.5746795382129,12.2663596408417,6.30831989737118,1901.05293861342,1246.82296498396,654.229973629455,43.1515494851843,NA,0.713725914111922,0.286274085888078,2.2193965316,16.9992634771535,1.99767406637922,2.40199059441604,3.00834505285611,-0.341706411456398,0.764823179939246,1.43231819040111,-0.403934981162749,1.46388400168393,1.42003917235513,0.0485689633090538,1.00945944277237,0.805421512162028,0.0677984231893584,3.45702751153072,3.00272123727132,2.79871557968778,2.07683656095602,1.58923697966923,0.344473984972411,NA,"Pacific","East Pacific",47.809,-122.815,16,20,0.430961453354948,15.93,1.20221577580113,3.3740000637869,10.1766665776571,15.1366669336955,11.7626663843791,29.4699999491374,31.9786656697591,0.689000010490417,93.0753968253968,10.2349999745687,3.19921865063467,7.84233331680298,2.1724332968394,0.336946450593982,8.28833325703939,0.918467204850909,5,-770,-581,"WA.B",-1.83912631325694,1.28717787690974,-0.0684665717120855,1.40440718272591,-0.75518597694,0.303583106459251,0.780447513716085,-0.67149853447339,-1.0915384637972,0.903947474365054,-0.0592666489141012,-1.16558179159859,-1.01274022088548,-0.914585550956461,1.33963454812264,-0.100212622893339,0.676286984217377,0.900240555449989,1.12852846182745,0.24941058455991,0.32416681179855,0.762882605385333,0.835011537381964,0.471932645574816,0.676232172003857,0.304242638196891,0.123431333259575,0.779878908468216,0.504969029087474,0.152207792207792,0.0970768675568387,0.302492274110857,0.861764081701071,0.603966997562511,0.723295341912932,0.689196598961442,0.82741104717138,0.640253517379682,0.683130387757446,0.823830675156541,0.831908751879032
