"X","Site.Code","Site","Subsite","Sampling.Time","Plot.ID","Unique.ID","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","mean.fetch","pop.density.2015","GenotypicRichness","AllelicRichness","Leaf.PercN","Leaf.PercC","Zostera.shoots.per.m2.core","Zostera.sheath.width","Zostera.sheath.length","Zostera.longest.leaf.length","Zostera.aboveground.mean.mass","Zostera.belowground.mean.mass","total.macrophytes.g","Gastropoda.mesograzer.plot.abund","Gastropoda.mesograzer.plot.abund.std.g","Gastropoda.mesograzer.plot.biomass.mg","Gastropoda.mesograzer.plot.biomass.std.mg.g","Gastropoda.mesograzer.plot.richness","Insecta.mesograzer.plot.abund","Insecta.mesograzer.plot.abund.std.g","Insecta.mesograzer.plot.biomass.mg","Insecta.mesograzer.plot.biomass.std.mg.g","Insecta.mesograzer.plot.richness","Malacostraca.mesograzer.plot.abund","Malacostraca.mesograzer.plot.abund.std.g","Malacostraca.mesograzer.plot.biomass.mg","Malacostraca.mesograzer.plot.biomass.std.mg.g","Malacostraca.mesograzer.plot.richness","Polychaeta.mesograzer.plot.abund","Polychaeta.mesograzer.plot.abund.std.g","Polychaeta.mesograzer.plot.biomass.mg","Polychaeta.mesograzer.plot.biomass.std.mg.g","Polychaeta.mesograzer.plot.richness","Polyplacophora.mesograzer.plot.abund","Polyplacophora.mesograzer.plot.abund.std.g","Polyplacophora.mesograzer.plot.biomass.mg","Polyplacophora.mesograzer.plot.biomass.std.mg.g","Polyplacophora.mesograzer.plot.richness","mesograzer.total.plot.abund","mesograzer.total.plot.biomass.mg","mesograzer.total.plot.richness","mesograzer.total.plot.abund.std.g","mesograzer.total.plot.biomass.std.mg.g","Gastropoda.mesograzer.site.richness","Insecta.mesograzer.site.richness","Malacostraca.mesograzer.site.richness","Polychaeta.mesograzer.site.richness","Polyplacophora.mesograzer.site.richness","grazer.richness.site","epifauna.total.plot.abund","epifauna.total.plot.biomass.mg","epifauna.total.plot.abund.std.g","epifauna.total.plot.biomass.std.mg.g","Zostera.production","epibiota.filter","epibiota.zostera.marina","periphyton.mass.per.g.zostera","pct.cover.bare","pct.cover.macroalgae","pct.cover.seagrass","predation.amphipods","predation.gastropods","predation.squidpops","sst.min","sst.mean","sst.max","sst.range","chlomean","nitrate","parmean","cloudmean","day.length","ph","phosphate","salinity","precipitation","crust.pct.mass","gast.pct.mass","mesograzer.abund.per.area","crustacean.mass.per.area","gastropod.mass.per.area","mesograzer.mass.per.area","periphyton.mass.per.area","leaf.CN.ratio","log10.Zostera.AG.mass","log10.Zostera.BG.mass","log10.Zostera.shoots.core","log10.Zostera.sheath.width","log10.Zostera.sheath.length","log10.Zostera.longest.leaf.length","log10.epibiota.filter","log10.epibiota.zostera.marina","log10.periphyton.mass.per.g.zostera","log10.periphyton.mass.per.area","log10.mesograzer.abund.per.g.plant","log10.crustacean.abund.per.g.plant","log10.gastropod.abund.per.g.plant","log10.mesograzer.mass.per.g.plant","log10.crustacean.mass.per.g.plant","log10.gastropod.mass.per.g.plant","log10.mesograzer.abund.per.area","log10.crustacean.mass.per.area","log10.gastropod.mass.per.area","log10.mesograzer.mass.per.area","log10.grazer.richness.site","log10.day.length","log10.Leaf.PercN","sqrt.nitrate","log10.phosphate","log10.chlomean","log10.mean.fetch","log10.pct.cover.bare","log10.pct.cover.macroalgae","log10.pct.cover.seagrass","sqrt.pct.cover.seagrass","log10.predation.amphipods","log10.predation.gastropods","log10.predation.squidpops","log10.Zostera.shoots.core.imputed","log10.Zostera.AG.mass.imputed","log10.Zostera.BG.mass.imputed","log10.Leaf.PercN.imputed","log10.crustacean.mass.per.g.plant.imputed","log10.crustacean.mass.per.area.imputed","log10.gastropod.mass.per.g.plant.imputed","log10.gastropod.mass.per.area.imputed","log10.mesograzer.mass.per.g.plant.imputed","log10.mesograzer.mass.per.area.imputed","log10.mesograzer.abund.per.g.plant.imputed","log10.mesograzer.abund.per.area.imputed","PC1.zos","PC2.zos","PC1.env.global","PC2.env.global","PC3.env.global","FC1","FC2"
691,"QU","QU.A","A",1,12,"QU.A.1.12","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,3.026692867,42.72887039,413.8018844,0.38,7.82,41.24,72,149,0.67,16,23.8805970149254,38.1767,56.9801492537313,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,38.1767,2,23.8805970149254,56.9801492537313,1,0,5,0,0,NA,16,38.1767,23.8805970149254,56.9801492537313,3235.930736008,0.033468,0.58,0.0577034482758621,NA,0,61,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0,1,1719.40298507463,0,4102.57074626865,4102.57074626865,4.15464827586207,14.1173459837542,1.86332286012046,2.17609125905568,2.61679246405484,-0.42021640338319,0.893206753059848,1.61531865661148,-1.47537023968633,-0.236572006437063,-1.231336387284,0.628863663559046,1.37822700270291,-2,1.37822700270291,1.75579979436613,-2,1.75579979436613,3.23563018742792,0,3.61316192513571,3.61316192513571,NA,1.2090590341288,0.480968353254377,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,-1,1.78532983501077,7.81024967590665,-0.522878745280338,-Inf,-0.0969100130080564,2.61679246405484,1.86332286012046,2.17609125905568,0.480968353254377,-2,0,1.75579979436613,3.61316192513571,1.75579979436613,3.61316192513571,1.37822700270291,3.23563018742792,0.811753549126578,0.0563093274070567,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
692,"QU","QU.A","A",1,13,"QU.A.1.13","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,3.027420282,42.86551666,541.1255411,0.39,10.04,38.52,55,207.5,1.14,17,14.9122807017544,25.6871,22.5325438596491,1,0,0,0,0,0,3,2.63157894736842,1.0827,0.949736842105263,1,0,0,0,0,0,0,0,0,0,0,20,26.7698,2,17.5438596491228,23.4822807017544,1,0,5,0,0,NA,20,26.7698,17.5438596491228,23.4822807017544,5432.900432644,0.018956,0.5,0.037912,NA,0,43,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0.040444829621439,0.959555170378559,964.912280701754,52.2355263157895,1239.2899122807,1291.52543859649,2.08516,14.1590901385129,1.7481880270062,2.31910605930978,2.73329803309541,-0.408935392973501,1.001733712809,1.5856862784525,-1.72225329997264,-0.301029995663981,-1.40991644674338,0.339483242026385,1.24437262165785,0.421863594729228,1.17383520520702,1.37092518144789,-0.0178478333030289,1.35300292332811,2.98493768776438,1.7262015520994,3.09352321144244,3.11143909933531,NA,1.2090590341288,0.481072716127782,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,-1,1.63346845557959,6.557438524302,-0.522878745280338,-Inf,-0.0969100130080564,2.73329803309541,1.7481880270062,2.31910605930978,0.481072716127782,-0.0178478333030289,1.7262015520994,1.35300292332811,3.09352321144244,1.37092518144789,3.11143909933531,1.24437262165785,2.98493768776438,0.879403730929564,-0.0994331865696516,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
693,"QU","QU.A","A",1,14,"QU.A.1.14","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,3.256655216,44.0349617,509.2946269,0.34,8.38,36.64,65,162.5,2.05,16,7.80487804878049,39.7974,19.4133658536585,1,0,0,0,0,0,2,0.975609756097561,0.286,0.139512195121951,1,0,0,0,0,0,0,0,0,0,0,18,40.0834,2,8.78048780487805,19.5528780487805,1,0,5,0,0,NA,18,40.0834,8.78048780487805,19.5528780487805,4267.888973422,0.017728,0.71,0.024969014084507,NA,0,46,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0.00713512326798623,0.992864876732011,570.731707317073,9.06829268292682,1261.8687804878,1270.93707317073,1.62298591549296,13.5215301526718,1.81954393554187,2.2135177569963,2.70696909435802,-0.468521082957745,0.923244018630276,1.56395546499581,-1.75134025695166,-0.148741651280925,-1.58554453807905,0.236281727332712,0.944012975766447,-0.00629500627708745,0.892922205240051,1.29143274762728,-0.825323382201321,1.28832449050551,2.75719227815269,1.00295583189942,3.1013582271423,3.10446562589516,NA,1.2090590341288,0.512771781986801,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,-1,1.66275783168157,6.78232998312527,-0.522878745280338,-Inf,-0.0969100130080564,2.70696909435802,1.81954393554187,2.2135177569963,0.512771781986801,-0.825323382201321,1.00295583189942,1.28832449050551,3.1013582271423,1.29143274762728,3.10446562589516,0.944012975766447,2.75719227815269,1.09299569146141,-0.0329913011437522,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
694,"QU","QU.A","A",1,14,"QU.A.1.14","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,3.166857719,37.9459877,318.3091418,0.4,9.14,36.1,85.5,166.5,2.05,16,7.80487804878049,39.7974,19.4133658536585,1,0,0,0,0,0,2,0.975609756097561,0.286,0.139512195121951,1,0,0,0,0,0,0,0,0,0,0,18,40.0834,2,8.78048780487805,19.5528780487805,1,0,5,0,0,NA,18,40.0834,8.78048780487805,19.5528780487805,2909.345556052,0.017728,0.71,0.024969014084507,NA,0,46,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0.00713512326798623,0.992864876732011,750.731707317073,11.9282926829268,1659.8427804878,1671.77107317073,2.13485070422535,11.9822205690953,1.93701610746481,2.22401481137286,2.50284911168504,-0.397940008672038,0.960946195733831,1.55750720190566,-1.75134025695166,-0.148741651280925,-1.58554453807905,0.349248516060007,0.944012975766447,-0.00629500627708745,0.892922205240051,1.29143274762728,-0.825323382201321,1.28832449050551,2.87606286875405,1.11154117551136,3.22032852300031,3.22343650972416,NA,1.2090590341288,0.500628551770631,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,-1,1.66275783168157,6.78232998312527,-0.522878745280338,-Inf,-0.0969100130080564,2.70696909435802,1.81954393554187,2.2135177569963,0.512771781986801,-0.825323382201321,1.00295583189942,1.28832449050551,3.1013582271423,1.29143274762728,3.10446562589516,0.944012975766447,2.75719227815269,0.871357613042512,-0.00334586601300643,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
695,"QU","QU.A","A",1,15,"QU.A.1.15","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,2.231611729,32.42032623,413.8018844,0.38,8.2,31.58,48,252.5,2.6,20,7.69230769230769,28.6658,11.0253076923077,1,0,0,0,0,0,3,1.15384615384615,5.5113,2.11973076923077,1,0,0,0,0,0,0,0,0,0,0,23,34.1771,2,8.84615384615384,13.1450384615385,1,0,5,0,0,NA,23,34.1771,8.84615384615385,13.1450384615385,3393.17545208,0.036698,0.6,0.0611633333333333,NA,0,74,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0.161257099051704,0.838742900948294,424.615384615384,101.747076923077,529.21476923077,630.961846153848,2.93584,14.5277629655262,1.69019608002851,2.40397796366935,2.61679246405484,-0.42021640338319,0.913813852383717,1.49941212567228,-1.43535760366704,-0.221848749616356,-1.20646570576668,0.482278878900588,0.947245152355234,0.0658955757163485,0.886620863858539,1.11909212217539,0.328324705397558,1.04278444689581,2.62901731790732,2.01176947537307,2.72445182091893,2.80069085912885,NA,1.2090590341288,0.348618635327771,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,-1,1.86923171973098,8.60232526704263,-0.522878745280338,-Inf,-0.0969100130080564,2.61679246405484,1.69019608002851,2.40397796366935,0.348618635327771,0.328324705397558,2.01176947537307,1.04278444689581,2.72445182091893,1.11909212217539,2.80069085912885,0.947245152355234,2.62901731790732,1.16900169602268,0.0140177038594803,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
696,"QU","QU.A","A",1,16,"QU.A.1.16","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,2.959678173,39.5579834,636.6182837,0.34,7.86,27.24,53.5,388.5,2.39,19,7.94979079497908,35.8624,15.0051882845188,1,0,0,0,0,0,1,0.418410041841004,0.143,0.0598326359832636,1,0,0,0,0,0,0,0,0,0,0,20,36.0054,2,8.36820083682008,15.0650209205021,1,0,5,0,0,NA,20,36.0054,8.36820083682008,15.0650209205021,5003.819709882,0.01769,0.37,0.0478108108108108,NA,0.1,75,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0.00397162647825048,0.996028373521747,447.698744769874,3.2010460251046,802.777573221756,805.978619246862,2.55787837837838,13.3656367644537,1.73639650227664,2.59050746200858,2.80387910741724,-0.468521082957745,0.895422546039408,1.43520710324075,-1.75227216709028,-0.431798275933005,-1.31148397808951,0.424535104218596,0.923150766776847,-0.368140357949837,0.900901653443681,1.17825792350886,-1.15594156426889,1.17653078245008,2.65195485460043,0.62335743953358,2.90513588446125,2.90686202832044,NA,1.2090590341288,0.471244489677546,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,-0.698970004336019,1.8750612633917,8.66025403784439,-0.522878745280338,-Inf,-0.0969100130080564,2.80387910741724,1.73639650227664,2.59050746200858,0.471244489677546,-1.15594156426889,0.62335743953358,1.17653078245008,2.90513588446125,1.17825792350886,2.90686202832044,0.923150766776847,2.65195485460043,1.58405052616528,-0.520375525770284,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
697,"QU","QU.A","A",1,17,"QU.A.1.17","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,2.720032454,42.20962524,795.7728546,0.28,5.52,21.92,46.5,161.5,0.9,11,12.2222222222222,11.089,12.3211111111111,1,0,0,0,0,0,15,16.6666666666667,5.7567,6.39633333333333,1,0,0,0,0,0,0,0,0,0,0,26,16.8457,2,28.8888888888889,18.7174444444444,1,0,5,0,0,NA,26,16.8457,28.8888888888889,18.7174444444444,4392.666157392,0.015736,0.28,0.0562,NA,0,46,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0.341731124263166,0.658268875736836,1343.33333333333,297.4295,572.931666666666,870.361166666665,2.6133,15.5180594179778,1.67669360962487,2.21085336531489,2.90078912041165,-0.552841968657781,0.741939077729199,1.34084054981233,-1.80310565308872,-0.552841968657781,-1.24260397120698,0.433497814823721,1.46088114522365,1.22210924816375,1.08750536228394,1.27247851739666,0.806609532058219,1.09100221103882,3.12850696728796,2.47484175128713,2.75886018759621,2.94019820113774,NA,1.2090590341288,0.434574085838989,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,-1,1.66275783168157,6.78232998312527,-0.522878745280338,-Inf,-0.0969100130080564,2.90078912041165,1.67669360962487,2.21085336531489,0.434574085838989,0.806609532058219,2.47484175128713,1.09100221103882,2.75886018759621,1.27247851739666,2.94019820113774,1.46088114522365,3.12850696728796,2.26012354334838,0.0628605352803134,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
698,"QU","QU.A","A",1,18,"QU.A.1.18","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,3.089743376,41.47621155,572.9564553,0.37,8.54,32.28,55,153,0.25,7,28,9.9859,39.9436,1,0,0,0,0,0,5,20,7.0324,28.1296,1,0,0,0,0,0,0,0,0,0,0,12,17.0183,2,48,68.0732,1,0,5,0,0,NA,12,17.0183,48,68.0732,4893.048128262,0.023754,0.52,0.0456807692307692,NA,0,59,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0.413225762855279,0.586774237144721,2640,1547.128,2196.898,3744.026,2.51244230769231,13.4238370319594,1.7481880270062,2.18752072083646,2.75812161683382,-0.431798275933005,0.931457870689005,1.50893352605003,-1.62426324786415,-0.283996656365201,-1.33086199603014,0.417046708410006,1.68133170596917,1.30124708863621,1.44731310882357,1.83303995996845,1.44931791971467,1.60155591730947,3.42176840120692,3.18980686551711,3.34200753382677,3.5734548371536,NA,1.2090590341288,0.489922409840579,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,-1,1.77085201164214,7.68114574786861,-0.522878745280338,-Inf,-0.0969100130080564,2.75812161683382,1.7481880270062,2.18752072083646,0.489922409840579,1.44931791971467,3.18980686551711,1.60155591730947,3.34200753382677,1.83303995996845,3.5734548371536,1.68133170596917,3.42176840120692,1.1823188889248,0.0996593710136339,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
699,"QU","QU.A","A",1,19,"QU.A.1.19","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,2.731077671,41.57361221,763.9419404,0.3,5.62,19.48,70.5,263,1.27,11,8.66141732283465,13.22,10.4094488188976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.22,1,8.66141732283465,10.4094488188976,1,0,5,0,0,NA,11,13.22,8.66141732283465,10.4094488188976,4293.353705048,0.013082,0.16,0.0817625,NA,1,66,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0,1,610.629921259843,0,733.866141732281,733.866141732281,5.76425625,15.2224203110187,1.85430604180108,2.42160392686983,2.88306035344212,-0.522878745280338,0.749736315569061,1.2895889525426,-1.88332585520405,-0.795880017344075,-1.08216639911063,0.768212939383665,0.938090087692993,-2,0.938090087692993,1.01784474571566,-2,1.01784474571566,2.78648872317616,0,2.86620823812998,2.86620823812998,NA,1.2090590341288,0.436334051515432,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,0.0413926851582251,1.81954393554187,8.12403840463596,-0.522878745280338,-Inf,-0.0969100130080564,2.88306035344212,1.85430604180108,2.42160392686983,0.436334051515432,-2,0,1.01784474571566,2.86620823812998,1.01784474571566,2.86620823812998,0.938090087692993,2.78648872317616,2.15401099874453,-0.480017717014807,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
700,"QU","QU.A","A",1,20,"QU.A.1.20","Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,11.46875,50,1,2.63,2.972621441,41.64126587,509.2946269,0.32,8.18,27.62,60,271.5,0.97,3,3.09278350515464,5.4963,5.66628865979381,1,0,0,0,0,0,2,2.06185567010309,0.5039,0.519484536082474,1,0,0,0,0,0,0,0,0,0,0,5,6.0002,2,5.15463917525773,6.18577319587629,1,0,5,0,0,NA,5,6.0002,5.15463917525773,6.18577319587629,4166.030048042,0.023848,0.44,0.0542,NA,0,78,0.3,0,0.8,-0.925166657,5.351499955,14.18733327,15.11249987,14.93150028,5.02549998,35.21916644,0.692499995,16.183,7.705166578,0.897366663,26.91050021,79.82407407,0.0839805339822006,0.916019466017798,309.278350515464,31.1690721649484,339.977319587629,371.146391752577,3.252,14.0082639839911,1.78532983501077,2.43536650661266,2.70696909435802,-0.494850021680094,0.912753303671323,1.44122367424261,-1.62254803697543,-0.356547323513813,-1.2580609222708,0.525304009958239,0.713039985164758,0.316359498244517,0.491751474006078,0.792095511478674,-0.276146719205448,0.754064472791066,2.49175147400608,1.50743853496308,2.53272549246604,2.57071381252703,NA,1.2090590341288,0.473139605958127,2.24176269484529,-0.0470300684602531,1.17410344674649,1.05951608593218,NA,-1,1.89209460269048,8.83176086632785,-0.522878745280338,-Inf,-0.0969100130080564,2.70696909435802,1.78532983501077,2.43536650661266,0.473139605958127,-0.276146719205448,1.50743853496308,0.754064472791066,2.53272549246604,0.792095511478674,2.57071381252703,0.713039985164758,2.49175147400608,1.46727037371486,-0.285074534330685,-2.5753067762457,1.69890746022812,1.18564345421259,862,95
701,"QU","QU.B","B",1,1,"QU.B.1.1","Atlantic","West Atlantic",49.08696,-68.32041,15.37,21,9.03,50,1,3.89,3.137563467,41.75310898,604.7873695,0.36,12.62,39.68,265,232.5,14.06,44,3.12944523470839,41.5602,2.95591749644381,1,0,0,0,0,0,1,0.0711237553342817,5.8067,0.412994310099573,1,0,0,0,0,0,0,0,0,0,0,45,47.3669,2,3.20056899004267,3.36891180654339,2,0,4,0,0,NA,45,47.3669,3.20056899004267,3.36891180654339,7632.41660309,0.022838,0.64,0.035684375,NA,0,100,0.2,0.1,0.65,-0.807399988,5.319999981,14.0512001,14.85859985,16.57460022,5.103600025,35.29660034,0.679400003,16.2,7.706400013,0.902919996,26.87200012,78.88888889,0.122589825384393,0.877410174615605,848.150782361308,109.443492176387,783.31813655761,892.761628733998,9.456359375,13.307494627327,2.42488163663107,2.36828688490213,2.78160271269531,-0.443697499232713,1.10105935490812,1.59857166348214,-1.64134193138045,-0.193820026016113,-1.43551887569956,0.980292473397298,0.50658200665336,-1.09085195343472,0.496852911515599,0.528776856340921,-0.373665474490154,0.472159065998653,2.92898481407575,2.04314013039168,2.89449225774351,2.9512217054521,NA,1.20951501454263,0.496592519537414,2.25911487645051,-0.0443507290165087,1.2194430620034,0.955687750313506,NA,-1,2,10,-0.698970004336019,-1,-0.187086643357144,2.78160271269531,2.42488163663107,2.36828688490213,0.496592519537414,-0.373665474490154,2.04314013039168,0.472159065998653,2.89449225774351,0.528776856340921,2.9512217054521,0.50658200665336,2.92898481407575,0.310170088311355,-1.29972184260977,-2.28861015016566,1.80238902494934,0.973853825814012,854,79
702,"QU","QU.B","B",1,2,"QU.B.1.2","Atlantic","West Atlantic",49.08696,-68.32041,15.37,21,9.03,50,1,3.89,2.937240362,41.77309799,763.9419404,0.37,12.96,51.88,158.5,370.5,17.91,129,7.20268006700168,138.3033,7.72212730318258,1,0,0,0,0,0,2,0.111669458403127,4.6002,0.256850921273032,1,0,0,0,0,0,0,0,0,0,0,131,142.9035,2,7.3143495254048,7.97897822445561,2,0,4,0,0,NA,131,142.9035,7.3143495254048,7.97897822445561,9900.687547584,0.0176,0.85,0.0207058823529412,NA,0,81,0.2,0.1,0.65,-0.807399988,5.319999981,14.0512001,14.85859985,16.57460022,5.103600025,35.29660034,0.679400003,16.2,7.706400013,0.902919996,26.87200012,78.88888889,0.0321909540354155,0.967809045964585,1159.32439977666,40.7108710217756,1223.95717755444,1264.66804857621,3.28188235294118,14.2218861385781,2.2027606873932,2.56995881809659,2.88306035344212,-0.431798275933005,1.11260500153457,1.71499996741204,-1.75448733218585,-0.0705810742857073,-1.66342255521921,0.529158495527496,0.864769061098334,-0.914818425152259,0.85809666860802,0.902491237404485,-0.573731293504563,0.888298995720534,3.06457942486227,1.6202492590379,3.08812090676025,3.10231981660135,NA,1.20951501454263,0.467939487421328,2.25911487645051,-0.0443507290165087,1.2194430620034,0.955687750313506,NA,-1,1.90848501887865,9,-0.698970004336019,-1,-0.187086643357144,2.88306035344212,2.2027606873932,2.56995881809659,0.467939487421328,-0.573731293504563,1.6202492590379,0.888298995720534,3.08812090676025,0.902491237404485,3.10231981660135,0.864769061098334,3.06457942486227,0.339353334325385,-1.39429919173609,-2.28861015016566,1.80238902494934,0.973853825814012,854,79
703,"QU","QU.B","B",1,3,"QU.B.1.3","Atlantic","West Atlantic",49.08696,-68.32041,15.37,21,9.03,50,1,3.89,3.244698048,42.913414,413.8018844,0.33,7.68,30.72,198.5,585,6.72,65,9.67261904761905,58.9471,8.77188988095238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,58.9471,1,9.67261904761905,8.77188988095238,2,0,4,0,0,NA,65,58.9471,9.67261904761905,8.77188988095238,3177.998472192,0.013866,0.33,0.0420181818181818,NA,0,79,0.2,0.1,0.65,-0.807399988,5.319999981,14.0512001,14.85859985,16.57460022,5.103600025,35.29660034,0.679400003,16.2,7.706400013,0.902919996,26.87200012,78.88888889,0,1,1920.01488095238,0,1741.22014136905,1741.22014136905,8.34060909090909,13.2257033983336,2.29994290002277,2.76789761601809,2.61679246405484,-0.481486060122112,0.885361220031512,1.48742121135947,-1.85804880413725,-0.481486060122112,-1.36634794920233,0.926373787298197,0.985992845333431,-2,0.985992845333431,0.943587987039085,-2,0.943587987039085,3.28353072909411,0,3.24110303020168,3.24110303020168,NA,1.20951501454263,0.511174287518829,2.25911487645051,-0.0443507290165087,1.2194430620034,0.955687750313506,NA,-1,1.89762709129044,8.88819441731559,-0.698970004336019,-1,-0.187086643357144,2.61679246405484,2.29994290002277,2.76789761601809,0.511174287518829,-2,0,0.943587987039085,3.24110303020168,0.943587987039085,3.24110303020168,0.985992845333431,3.28353072909411,0.97946554889031,-1.49160005827523,-2.28861015016566,1.80238902494934,0.973853825814012,854,79
704,"QU","QU.B","B",1,4,"QU.B.1.4","Atlantic","West Atlantic",49.08696,-68.32041,15.37,21,9.03,50,1,3.89,2.996251106,41.88721085,477.4637128,0.36,7.88,34.78,120,618.5,8.84,29,3.28054298642534,19.99,2.26131221719457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19.99,1,3.28054298642534,2.26131221719457,2,0,4,0,0,NA,29,19.99,3.28054298642534,2.26131221719457,3762.414056864,0.018576,0.62,0.0299612903225806,NA,0,68,0.2,0.1,0.65,-0.807399988,5.319999981,14.0512001,14.85859985,16.57460022,5.103600025,35.29660034,0.679400003,16.2,7.706400013,0.902919996,26.87200012,78.88888889,0,1,393.665158371041,0,271.357466063348,271.357466063348,3.59535483870968,13.9798733043839,2.08278537031645,2.79204131071208,2.67894037083168,-0.443697499232713,0.896526217489555,1.54132957766669,-1.7310477976055,-0.207608310501746,-1.50918094823787,0.567656146951294,0.517267568634079,-2,0.517267568634079,0.356276836943144,-2,0.356276836943144,2.59622878792302,0,2.43513928497236,2.43513928497236,NA,1.20951501454263,0.476578207351967,2.25911487645051,-0.0443507290165087,1.2194430620034,0.955687750313506,NA,-1,1.83250891270624,8.24621125123532,-0.698970004336019,-1,-0.187086643357144,2.67894037083168,2.08278537031645,2.79204131071208,0.476578207351967,-2,0,0.356276836943144,2.43513928497236,0.356276836943144,2.43513928497236,0.517267568634079,2.59622878792302,0.992340578384738,-1.25582922165149,-2.28861015016566,1.80238902494934,0.973853825814012,854,79
